Philadelphia Eagles,1st,1st,10,CAR,28,J,Stewart,Rush,6
San Diego Chargers,3rd,3rd,1,CAR,29,M,Tolbert,Rush,3
San Diego Chargers,4th,1st,10,CAR,18,D,Williams,Rush,0
San Diego Chargers,4th,3rd,14,CAR,14,M,Tolbert,Rush,6
San Diego Chargers,4th,1st,10,CAR,23,D,Williams,Rush,8
San Diego Chargers,4th,2nd,2,CAR,31,D,Williams,Rush,1
San Diego Chargers,4th,3rd,1,CAR,32,D,Williams,Rush,1
San Diego Chargers,4th,1st,10,CAR,33,D,Williams,Rush,0
San Diego Chargers,4th,2nd,10,CAR,33,M,Tolbert,Rush,13
San Diego Chargers,4th,1st,10,CAR,46,D,Williams,Rush,1
San Diego Chargers,4th,2nd,9,CAR,47,C,Newton,Pass,5
San Diego Chargers,4th,3rd,4,SD,48,D,Williams,Rush,7
San Diego Chargers,4th,1st,10,SD,41,A,Smith,Rush,-2
San Diego Chargers,4th,2nd,12,SD,43,A,Smith,Rush,3
San Diego Chargers,4th,3rd,9,SD,40,A,Smith,Rush,-1
New York Giants,1st,1st,10,CAR,18,D,Williams,Rush,5
New York Giants,1st,2nd,5,CAR,23,C,Newton,Pass,0
New York Giants,1st,1st,10,CAR,26,C,Newton,Pass,23
New York Giants,1st,1st,10,CAR,49,D,Williams,Rush,7
New York Giants,1st,2nd,3,NYG,44,D,Williams,Rush,0
New York Giants,1st,3rd,3,NYG,44,C,Newton,Rush,0
New York Giants,1st,1st,10,CAR,18,C,Newton,Pass,0
New York Giants,1st,2nd,10,CAR,18,D,Williams,Rush,16
New York Giants,1st,1st,10,CAR,34,D,Williams,Rush,5
New York Giants,1st,2nd,5,CAR,39,C,Newton,Rush,0
New York Giants,1st,3rd,5,CAR,39,C,Newton,Pass,0
New York Giants,2nd,1st,10,CAR,21,C,Newton,Pass,0
New York Giants,2nd,2nd,10,CAR,21,C,Newton,Pass,0
New York Giants,2nd,3rd,10,CAR,21,C,Newton,Pass,27
New York Giants,2nd,1st,10,CAR,48,D,Williams,Rush,7
New York Giants,2nd,2nd,3,NYG,45,D,Williams,Rush,0
New York Giants,2nd,3rd,3,NYG,45,C,Newton,Pass,-9
New York Giants,2nd,1st,10,CAR,20,C,Newton,Pass,13
New York Giants,2nd,1st,10,CAR,33,C,Newton,Pass,18
New York Giants,2nd,1st,10,NYG,49,C,Newton,Pass,9
New York Giants,2nd,2nd,1,NYG,40,M,Tolbert,Rush,1
New York Giants,2nd,1st,10,NYG,39,C,Newton,Pass,0
New York Giants,2nd,1st,10,CAR,7,M,Tolbert,Rush,4
New York Giants,3rd,1st,10,CAR,0,C,Newton,Pass,14
New York Giants,3rd,2nd,10,CAR,34,C,Newton,Pass,0
New York Giants,3rd,3rd,10,CAR,34,D,Williams,Rush,2
New York Giants,3rd,4th,8,CAR,36,C,Newton,Pass,17
New York Giants,3rd,1st,10,NYG,47,M,Tolbert,Rush,0
New York Giants,3rd,2nd,10,NYG,47,C,Newton,Pass,16
New York Giants,3rd,1st,10,NYG,31,C,Newton,Pass,7
New York Giants,3rd,2nd,3,NYG,24,D,Williams,Rush,2
New York Giants,3rd,3rd,1,NYG,22,C,Newton,Rush,2
New York Giants,3rd,1st,10,NYG,20,C,Newton,Pass,11
New York Giants,3rd,1st,0,NYG,9,D,Williams,Rush,8
New York Giants,3rd,2nd,0,NYG,1,C,Newton,Rush,0
New York Giants,3rd,3rd,0,NYG,1,C,Newton,Rush,1
New York Giants,3rd,1st,10,CAR,0,N,Cam,Pass,12
New York Giants,4th,1st,10,CAR,45,C,Newton,Pass,16
New York Giants,4th,1st,10,NYG,39,C,Newton,Pass,-13
New York Giants,4th,2nd,22,CAR,49,C,Newton,Pass,0
New York Giants,4th,1st,10,CAR,25,C,Newton,Pass,33
New York Giants,4th,1st,10,NYG,42,C,Newton,Pass,3
New York Giants,4th,2nd,7,NYG,39,C,Newton,Pass,5
New York Giants,4th,1st,10,NYG,29,C,Newton,Pass,4
New York Giants,4th,2nd,6,NYG,25,C,Newton,Pass,17
New York Giants,4th,1st,0,NYG,8,C,Newton,Pass,0
New York Giants,4th,2nd,0,NYG,8,C,Newton,Pass,0
New York Giants,4th,3rd,0,NYG,8,C,Newton,Pass,0
New York Giants,4th,1st,5,CAR,17,D,Anderson,Pass,23
New York Giants,4th,1st,10,CAR,40,D,Anderson,Pass,9
New York Giants,4th,2nd,1,CAR,49,D,Anderson,Pass,14
Chicago Bears,1st,1st,10,CAR,20,J,Stewart,Rush,2
Chicago Bears,1st,2nd,8,CAR,22,C,Newton,Pass,0
Chicago Bears,1st,3rd,8,CAR,22,C,Newton,Pass,18
Chicago Bears,1st,1st,10,CAR,40,C,Newton,Pass,0
Chicago Bears,1st,2nd,10,CAR,40,J,Stewart,Rush,-1
Chicago Bears,1st,3rd,11,CAR,39,C,Newton,Pass,10
Chicago Bears,1st,1st,10,CAR,5,J,Stewart,Rush,0
Chicago Bears,1st,2nd,10,CAR,5,J,Stewart,Rush,2
Chicago Bears,1st,3rd,8,CAR,7,C,Newton,Pass,9
Chicago Bears,1st,1st,10,CAR,16,M,Tolbert,Rush,4
Chicago Bears,1st,2nd,6,CAR,20,C,Newton,Pass,0
Chicago Bears,1st,3rd,6,CAR,20,C,Newton,Pass,-6
Chicago Bears,1st,1st,10,CAR,20,C,Newton,Pass,62
Chicago Bears,1st,1st,20,CHI,28,C,Newton,Pass,5
Chicago Bears,1st,2nd,15,CHI,23,C,Newton,Pass,0
Chicago Bears,1st,3rd,15,CHI,23,C,Newton,Pass,7
Chicago Bears,1st,1st,10,CHI,16,D,Williams,Rush,7
Chicago Bears,2nd,2nd,3,CHI,9,C,Newton,Pass,0
Chicago Bears,2nd,1st,10,CAR,29,J,Stewart,Rush,-2
Chicago Bears,2nd,2nd,12,CAR,27,C,Newton,Pass,9
Chicago Bears,2nd,3rd,3,CAR,36,C,Newton,Pass,8
Chicago Bears,2nd,1st,10,CAR,44,C,Newton,Pass,0
Chicago Bears,2nd,2nd,10,CAR,44,J,Stewart,Rush,1
Chicago Bears,2nd,1st,10,50,50,C,Newton,Pass,0
Chicago Bears,2nd,2nd,10,50,50,J,Stewart,Rush,9
Chicago Bears,2nd,3rd,1,CHI,41,J,Stewart,Rush,0
Chicago Bears,2nd,4th,1,CHI,41,C,Newton,Rush,2
Chicago Bears,2nd,1st,10,CHI,39,J,Stewart,Rush,1
Chicago Bears,2nd,2nd,9,CHI,38,C,Newton,Pass,15
Chicago Bears,2nd,1st,10,CHI,23,C,Newton,Pass,0
Chicago Bears,2nd,2nd,10,CHI,23,C,Newton,Pass,10
Chicago Bears,2nd,1st,10,CHI,13,D,Williams,Rush,3
Chicago Bears,2nd,2nd,7,CHI,10,D,Williams,Rush,-3
Chicago Bears,2nd,3rd,10,CHI,13,C,Newton,Pass,0
Chicago Bears,2nd,1st,10,CAR,15,C,Newton,Pass,0
Chicago Bears,2nd,2nd,10,CAR,15,J,Stewart,Rush,2
Chicago Bears,2nd,3rd,3,CAR,22,C,Newton,Pass,14
Chicago Bears,2nd,2nd,21,CAR,25,J,Stewart,Rush,13
Chicago Bears,2nd,3rd,8,CAR,38,C,Newton,Pass,18
Chicago Bears,2nd,1st,10,CHI,44,C,Newton,Pass,4
Chicago Bears,2nd,1st,10,CHI,39,C,Newton,Pass,6
Chicago Bears,2nd,2nd,4,CHI,33,C,Newton,Pass,0
Chicago Bears,3rd,1st,10,CAR,6,C,Newton,Pass,18
Chicago Bears,3rd,1st,10,CAR,24,J,Stewart,Rush,-1
Chicago Bears,3rd,2nd,11,CAR,23,C,Newton,Pass,25
Chicago Bears,3rd,1st,10,CAR,48,D,Williams,Rush,-1
Chicago Bears,3rd,2nd,11,CAR,47,D,Williams,Rush,1
Chicago Bears,3rd,3rd,10,CAR,48,C,Newton,Pass,15
Chicago Bears,3rd,1st,10,CHI,37,D,Williams,Rush,17
Chicago Bears,3rd,1st,10,CHI,20,D,Williams,Rush,1
Chicago Bears,3rd,1st,9,CHI,9,J,Stewart,Rush,5
Chicago Bears,3rd,2nd,4,CHI,4,C,Newton,Pass,0
Chicago Bears,3rd,3rd,4,CHI,4,C,Newton,Pass,0
Chicago Bears,3rd,1st,10,CAR,12,J,Stewart,Rush,6
Chicago Bears,3rd,2nd,4,CAR,18,C,Newton,Pass,3
Chicago Bears,3rd,3rd,1,CAR,21,C,Newton,Rush,7
Chicago Bears,3rd,1st,10,CAR,28,C,Newton,Pass,47
Chicago Bears,3rd,1st,10,CHI,25,D,Williams,Rush,0
Chicago Bears,3rd,2nd,10,CHI,25,C,Newton,Pass,0
Chicago Bears,3rd,3rd,10,CHI,25,C,Newton,Pass,0
Chicago Bears,4th,1st,10,CAR,23,C,Newton,Pass,8
Chicago Bears,4th,2nd,2,CAR,31,J,Stewart,Rush,1
Chicago Bears,4th,3rd,1,CAR,32,M,Tolbert,Rush,0
Chicago Bears,4th,1st,10,CAR,20,D,Williams,Rush,1
Chicago Bears,4th,1st,10,CAR,36,C,Newton,Pass,7
Chicago Bears,4th,2nd,3,CAR,43,J,Stewart,Rush,2
Chicago Bears,4th,3rd,1,CAR,45,C,Newton,Rush,16
Chicago Bears,4th,1st,10,CHI,39,D,Williams,Rush,8
Chicago Bears,4th,2nd,2,CHI,31,D,Williams,Rush,-1
Chicago Bears,4th,3rd,3,CHI,32,M,Tolbert,Rush,3
Chicago Bears,4th,1st,10,CHI,29,J,Stewart,Rush,2
Chicago Bears,4th,2nd,8,CHI,27,C,Newton,Pass,0
Chicago Bears,4th,3rd,8,CHI,27,C,Newton,Pass,0
Atlanta Falcons,1st,1st,10,CAR,47,C,Newton,Pass,3
Atlanta Falcons,1st,2nd,7,50,50,C,Newton,Rush,32
Atlanta Falcons,1st,1st,10,ATL,18,J,Stewart,Rush,-1
Atlanta Falcons,1st,2nd,11,ATL,19,C,Newton,Pass,2
Atlanta Falcons,1st,3rd,9,ATL,17,C,Newton,Pass,17
Atlanta Falcons,1st,1st,10,CAR,21,C,Newton,Pass,11
Atlanta Falcons,1st,1st,10,CAR,32,J,Stewart,Rush,1
Atlanta Falcons,1st,2nd,9,CAR,33,C,Newton,Pass,0
Atlanta Falcons,1st,3rd,9,CAR,33,C,Newton,Pass,0
Atlanta Falcons,2nd,1st,10,CAR,21,D,Williams,Rush,10
Atlanta Falcons,2nd,1st,10,CAR,31,D,Williams,Rush,13
Atlanta Falcons,2nd,1st,10,CAR,44,D,Williams,Rush,2
Atlanta Falcons,2nd,2nd,8,CAR,46,C,Newton,Pass,8
Atlanta Falcons,2nd,1st,10,ATL,46,J,Stewart,Rush,6
Atlanta Falcons,2nd,2nd,4,ATL,40,C,Newton,Pass,27
Atlanta Falcons,2nd,1st,10,ATL,13,D,Williams,Rush,13
Atlanta Falcons,2nd,1st,10,CAR,19,J,Stewart,Rush,7
Atlanta Falcons,2nd,2nd,3,CAR,26,D,Williams,Rush,-2
Atlanta Falcons,2nd,3rd,5,CAR,24,C,Newton,Pass,0
Atlanta Falcons,2nd,1st,10,CAR,20,C,Newton,Pass,8
Atlanta Falcons,2nd,2nd,2,CAR,28,M,Tolbert,Rush,4
Atlanta Falcons,2nd,1st,10,CAR,32,C,Newton,Pass,8
Atlanta Falcons,2nd,2nd,2,CAR,40,C,Newton,Pass,6
Atlanta Falcons,2nd,1st,10,CAR,46,C,Newton,Pass,0
Atlanta Falcons,2nd,2nd,20,CAR,36,C,Newton,Pass,6
Atlanta Falcons,2nd,3rd,14,CAR,42,C,Newton,Pass,2
Atlanta Falcons,3rd,1st,10,CAR,20,C,Newton,Pass,8
Atlanta Falcons,3rd,2nd,2,CAR,28,J,Stewart,Rush,1
Atlanta Falcons,3rd,3rd,1,CAR,29,J,Stewart,Rush,1
Atlanta Falcons,3rd,1st,10,CAR,30,C,Newton,Pass,0
Atlanta Falcons,3rd,2nd,10,CAR,30,M,Tolbert,Rush,1
Atlanta Falcons,3rd,3rd,9,CAR,31,C,Newton,Pass,0
Atlanta Falcons,3rd,1st,10,CAR,23,D,Williams,Rush,3
Atlanta Falcons,3rd,2nd,12,CAR,21,C,Newton,Pass,17
Atlanta Falcons,3rd,1st,10,CAR,38,M,Tolbert,Rush,6
Atlanta Falcons,3rd,2nd,4,CAR,44,C,Newton,Rush,5
Atlanta Falcons,3rd,1st,10,CAR,49,C,Newton,Pass,0
Atlanta Falcons,3rd,2nd,10,CAR,49,C,Newton,Pass,12
Atlanta Falcons,3rd,1st,10,ATL,39,A,Edwards,Pass,0
Atlanta Falcons,3rd,2nd,10,ATL,39,C,Newton,Pass,18
Atlanta Falcons,3rd,1st,10,ATL,21,D,Williams,Rush,2
Atlanta Falcons,3rd,2nd,8,ATL,19,C,Newton,Pass,0
Atlanta Falcons,3rd,3rd,8,ATL,19,C,Newton,Pass,15
Atlanta Falcons,3rd,1st,4,ATL,4,C,Newton,Rush,4
Atlanta Falcons,3rd,1st,10,CAR,33,D,Williams,Rush,-1
Atlanta Falcons,4th,2nd,16,CAR,27,C,Newton,Pass,11
Atlanta Falcons,4th,3rd,5,CAR,38,C,Newton,Pass,6
Atlanta Falcons,4th,1st,10,CAR,12,C,Newton,Pass,34
Atlanta Falcons,4th,1st,10,CAR,46,M,Tolbert,Rush,3
Atlanta Falcons,4th,2nd,7,CAR,49,J,Stewart,Rush,15
Atlanta Falcons,4th,1st,10,ATL,36,J,Stewart,Rush,5
Atlanta Falcons,4th,3rd,10,ATL,36,C,Newton,Pass,36
Atlanta Falcons,4th,1st,10,CAR,20,D,Williams,Rush,1
Atlanta Falcons,4th,2nd,9,CAR,21,J,Stewart,Rush,1
Atlanta Falcons,4th,3rd,8,CAR,22,C,Newton,Pass,0
Atlanta Falcons,4th,1st,10,CAR,32,J,Stewart,Rush,4
Atlanta Falcons,4th,2nd,6,CAR,36,C,Newton,Rush,10
Atlanta Falcons,4th,1st,10,CAR,46,D,Williams,Rush,4
Atlanta Falcons,4th,2nd,6,50,50,D,Williams,Rush,4
Atlanta Falcons,4th,1st,10,CAR,20,C,Newton,Pass,-5
Denver Broncos,1st,1st,10,CAR,23,J,Stewart,Rush,2
Denver Broncos,1st,2nd,8,CAR,25,C,Newton,Pass,26
Denver Broncos,1st,1st,10,DEN,49,C,Newton,Pass,26
Denver Broncos,1st,1st,10,DEN,23,D,Williams,Rush,3
Denver Broncos,1st,2nd,7,DEN,20,C,Newton,Pass,16
Denver Broncos,1st,1st,4,DEN,4,C,Newton,Pass,4
Denver Broncos,1st,1st,10,CAR,7,C,Newton,Pass,0
Denver Broncos,1st,2nd,10,CAR,7,J,Stewart,Rush,2
Denver Broncos,1st,3rd,8,CAR,9,C,Newton,Pass,0
Denver Broncos,1st,1st,10,CAR,20,C,Newton,Pass,0
Denver Broncos,1st,2nd,10,CAR,20,C,Newton,Rush,6
Denver Broncos,2nd,1st,10,CAR,20,D,Williams,Rush,0
Denver Broncos,2nd,2nd,10,CAR,20,C,Newton,Pass,0
Denver Broncos,2nd,3rd,10,CAR,20,C,Newton,Pass,0
Denver Broncos,2nd,1st,10,CAR,22,S,Smith,Rush,2
Denver Broncos,2nd,2nd,8,CAR,24,J,Stewart,Rush,0
Denver Broncos,2nd,3rd,18,CAR,14,C,Newton,Pass,8
Denver Broncos,2nd,1st,10,CAR,33,C,Newton,Pass,19
Denver Broncos,2nd,1st,10,DEN,48,C,Newton,Pass,19
Denver Broncos,2nd,1st,10,DEN,29,C,Newton,Pass,0
Denver Broncos,2nd,2nd,10,DEN,29,C,Newton,Pass,0
Denver Broncos,2nd,3rd,10,DEN,29,C,Newton,Pass,4
Denver Broncos,3rd,1st,10,CAR,23,J,Stewart,Rush,6
Denver Broncos,3rd,2nd,4,CAR,29,J,Stewart,Rush,2
Denver Broncos,3rd,3rd,2,CAR,31,C,Newton,Pass,-9
Denver Broncos,3rd,1st,15,CAR,6,D,Williams,Rush,-5
Denver Broncos,3rd,2nd,20,CAR,1,C,Newton,Pass,21
Denver Broncos,3rd,1st,10,CAR,22,C,Newton,Pass,0
Denver Broncos,3rd,1st,10,CAR,35,D,Williams,Rush,0
Denver Broncos,3rd,2nd,10,CAR,35,C,Newton,Pass,0
Denver Broncos,3rd,3rd,10,CAR,35,C,Newton,Pass,-3
Denver Broncos,3rd,1st,10,CAR,22,D,Williams,Rush,4
Denver Broncos,3rd,2nd,6,CAR,26,C,Newton,Pass,4
Denver Broncos,3rd,3rd,2,CAR,30,C,Newton,Rush,-4
Denver Broncos,4th,2nd,14,CAR,16,C,Newton,Pass,0
Denver Broncos,4th,3rd,14,CAR,16,C,Newton,Pass,0
Denver Broncos,4th,1st,15,CAR,6,C,Newton,Pass,8
Denver Broncos,4th,2nd,7,CAR,14,C,Newton,Pass,-12
Denver Broncos,4th,3rd,19,CAR,2,C,Newton,Pass,-2
Denver Broncos,4th,1st,10,CAR,23,J,Stewart,Rush,9
Denver Broncos,4th,2nd,6,CAR,27,C,Newton,Pass,4
Denver Broncos,4th,1st,10,CAR,36,C,Newton,Pass,13
Denver Broncos,4th,1st,10,CAR,49,C,Newton,Pass,8
Denver Broncos,4th,2nd,2,DEN,43,M,Tolbert,Rush,3
Denver Broncos,4th,1st,10,DEN,40,C,Newton,Pass,18
Denver Broncos,4th,1st,10,DEN,22,C,Newton,Pass,9
Denver Broncos,4th,2nd,1,DEN,13,M,Tolbert,Rush,3
Denver Broncos,4th,1st,5,DEN,5,C,Newton,Pass,0
Denver Broncos,4th,2nd,5,DEN,5,C,Newton,Pass,5
Denver Broncos,4th,1st,10,CAR,20,C,Newton,Pass,17
Denver Broncos,4th,1st,10,DEN,48,C,Newton,Pass,8
Denver Broncos,4th,2nd,2,DEN,40,D,Williams,Rush,4
Denver Broncos,4th,1st,10,DEN,36,C,Newton,Pass,0
Denver Broncos,4th,2nd,10,DEN,36,C,Newton,Pass,-1
Atlanta Falcons 2,1st,1st,10,CAR,23,C,Newton,Pass,4
Atlanta Falcons 2,1st,2nd,6,CAR,27,D,Williams,Rush,4
Atlanta Falcons 2,1st,3rd,2,CAR,31,C,Newton,Pass,10
Atlanta Falcons 2,1st,1st,10,CAR,41,C,Newton,Pass,6
Atlanta Falcons 2,1st,2nd,4,CAR,47,D,Williams,Rush,6
Atlanta Falcons 2,1st,1st,10,ATL,47,C,Newton,Pass,6
Atlanta Falcons 2,1st,2nd,4,ATL,41,J,Adams,Rush,3
Atlanta Falcons 2,1st,3rd,1,ATL,38,M,Tolbert,Rush,7
Atlanta Falcons 2,1st,1st,10,ATL,31,D,Williams,Rush,3
Atlanta Falcons 2,1st,2nd,7,ATL,28,C,Newton,Pass,3
Atlanta Falcons 2,1st,3rd,4,ATL,25,C,Newton,Pass,25
Atlanta Falcons 2,1st,1st,10,CAR,22,C,Newton,Pass,8
Atlanta Falcons 2,1st,2nd,2,CAR,30,D,Williams,Rush,5
Atlanta Falcons 2,1st,1st,10,CAR,35,D,Williams,Rush,5
Atlanta Falcons 2,1st,2nd,5,CAR,40,D,Williams,Rush,13
Atlanta Falcons 2,1st,1st,10,ATL,47,M,Tolbert,Rush,0
Atlanta Falcons 2,1st,2nd,10,ATL,47,C,Newton,Pass,7
Atlanta Falcons 2,1st,3rd,3,ATL,40,C,Newton,Rush,2
Atlanta Falcons 2,1st,4th,1,ATL,38,C,Newton,Rush,2
Atlanta Falcons 2,2nd,1st,10,ATL,36,C,Newton,Pass,-1
Atlanta Falcons 2,2nd,2nd,11,ATL,37,C,Newton,Pass,0
Atlanta Falcons 2,2nd,3rd,11,ATL,37,C,Newton,Pass,14
Atlanta Falcons 2,2nd,1st,10,ATL,23,D,Williams,Rush,0
Atlanta Falcons 2,2nd,2nd,10,ATL,23,C,Newton,Pass,16
Atlanta Falcons 2,2nd,1st,7,ATL,7,D,Williams,Rush,1
Atlanta Falcons 2,2nd,2nd,6,ATL,6,C,Newton,Pass,0
Atlanta Falcons 2,2nd,3rd,6,ATL,6,C,Newton,Pass,0
Atlanta Falcons 2,2nd,1st,10,CAR,25,C,Newton,Pass,20
Atlanta Falcons 2,2nd,1st,10,CAR,45,C,Newton,Pass,15
Atlanta Falcons 2,2nd,1st,15,ATL,45,C,Newton,Pass,22
Atlanta Falcons 2,2nd,1st,10,ATL,23,C,Newton,Pass,-7
Atlanta Falcons 2,2nd,2nd,17,ATL,30,C,Newton,Pass,7
Atlanta Falcons 2,2nd,3rd,10,ATL,23,C,Newton,Pass,0
Atlanta Falcons 2,2nd,1st,10,CAR,28,D,Williams,Rush,1
Atlanta Falcons 2,2nd,2nd,9,CAR,29,C,Newton,Pass,3
Atlanta Falcons 2,2nd,3rd,6,CAR,32,C,Newton,Pass,21
Atlanta Falcons 2,2nd,1st,10,ATL,47,C,Newton,Pass,0
Atlanta Falcons 2,2nd,2nd,10,ATL,47,C,Newton,Pass,0
Atlanta Falcons 2,2nd,3rd,10,ATL,47,C,Newton,Pass,19
Atlanta Falcons 2,2nd,1st,10,ATL,28,M,Tolbert,Rush,1
Atlanta Falcons 2,2nd,2nd,9,ATL,27,C,Newton,Pass,8
Atlanta Falcons 2,2nd,3rd,1,ATL,19,D,Williams,Rush,5
Atlanta Falcons 2,2nd,1st,15,ATL,19,C,Newton,Pass,0
Atlanta Falcons 2,2nd,2nd,15,ATL,19,C,Newton,Pass,0
Atlanta Falcons 2,2nd,3rd,15,ATL,19,C,Newton,Pass,6
Atlanta Falcons 2,3rd,1st,10,CAR,14,C,Newton,Pass,8
Atlanta Falcons 2,3rd,2nd,2,CAR,22,D,Williams,Rush,1
Atlanta Falcons 2,3rd,3rd,1,CAR,23,M,Tolbert,Rush,5
Atlanta Falcons 2,3rd,1st,10,CAR,28,C,Newton,Rush,72
Atlanta Falcons 2,3rd,1st,10,CAR,20,C,Newton,Pass,16
Atlanta Falcons 2,3rd,1st,10,CAR,36,D,Williams,Rush,-2
Atlanta Falcons 2,3rd,2nd,12,CAR,34,D,Williams,Rush,8
Atlanta Falcons 2,3rd,3rd,4,CAR,42,C,Newton,Pass,0
Atlanta Falcons 2,4th,1st,10,CAR,16,D,Williams,Rush,1
Atlanta Falcons 2,4th,2nd,9,CAR,17,M,Tolbert,Rush,7
