Philadelphia Eagles,1st,1st,10,CAR,28,J,Stewart,Rush,6
Atlanta Falcons 2,4th,3rd,2,CAR,24,C,Newton,Pass,7
Atlanta Falcons 2,4th,1st,10,CAR,31,C,Newton,Pass,18
Atlanta Falcons 2,4th,1st,10,CAR,49,D,Williams,Rush,3
Atlanta Falcons 2,4th,1st,10,ATL,41,C,Newton,Pass,0
Atlanta Falcons 2,4th,2nd,10,ATL,41,C,Newton,Rush,1
Atlanta Falcons 2,4th,3rd,9,ATL,40,C,Newton,Pass,0
Atlanta Falcons 2,4th,1st,10,CAR,40,C,Newton,Pass,0
Atlanta Falcons 2,4th,2nd,10,CAR,40,D,Williams,Rush,1
Atlanta Falcons 2,4th,1st,10,CAR,46,D,Williams,Rush,1
Atlanta Falcons 2,4th,2nd,9,CAR,47,C,Newton,Pass,53
Atlanta Falcons 2,4th,1st,10,ATL,45,C,Newton,Rush,-1
Atlanta Falcons 2,4th,2nd,11,ATL,46,C,Newton,Rush,-1
Tampa Bay Buccaneers 2,1st,1st,10,CAR,22,C,Newton,Pass,10
Tampa Bay Buccaneers 2,1st,1st,10,CAR,32,C,Newton,Pass,0
Tampa Bay Buccaneers 2,1st,2nd,15,CAR,27,J,Stewart,Rush,5
Tampa Bay Buccaneers 2,1st,3rd,10,CAR,32,C,Newton,Pass,0
Tampa Bay Buccaneers 2,1st,1st,10,CAR,29,J,Freeman,Pass,4
Tampa Bay Buccaneers 2,1st,1st,10,CAR,16,C,Newton,Pass,0
Tampa Bay Buccaneers 2,1st,2nd,10,CAR,16,J,Stewart,Rush,1
Tampa Bay Buccaneers 2,1st,3rd,9,CAR,17,C,Newton,Pass,0
Tampa Bay Buccaneers 2,1st,1st,10,CAR,20,D,Williams,Rush,-1
Tampa Bay Buccaneers 2,1st,2nd,11,CAR,19,D,Williams,Rush,5
Tampa Bay Buccaneers 2,1st,3rd,16,CAR,14,C,Newton,Pass,-10
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,23,J,Stewart,Rush,11
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,34,C,Newton,Pass,30
Tampa Bay Buccaneers 2,2nd,1st,10,TB,36,C,Newton,Pass,6
Tampa Bay Buccaneers 2,2nd,2nd,4,TB,30,D,Williams,Rush,2
Tampa Bay Buccaneers 2,2nd,3rd,2,TB,28,C,Newton,Pass,17
Tampa Bay Buccaneers 2,2nd,1st,10,TB,11,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,2nd,10,TB,11,C,Newton,Rush,0
Tampa Bay Buccaneers 2,2nd,1st,1,TB,1,J,Stewart,Rush,1
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,32,C,Newton,Pass,5
Tampa Bay Buccaneers 2,2nd,2nd,5,CAR,37,C,Newton,Rush,10
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,47,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,2nd,10,CAR,47,J,Stewart,Rush,-3
Tampa Bay Buccaneers 2,2nd,3rd,13,CAR,44,C,Newton,Pass,16
Tampa Bay Buccaneers 2,2nd,1st,15,TB,45,C,Newton,Pass,32
Tampa Bay Buccaneers 2,2nd,1st,10,TB,13,D,Williams,Rush,5
Tampa Bay Buccaneers 2,2nd,2nd,5,TB,8,C,Newton,Rush,-4
Tampa Bay Buccaneers 2,2nd,3rd,19,TB,22,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,20,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,2nd,10,CAR,20,J,Stewart,Rush,5
Tampa Bay Buccaneers 2,2nd,3rd,5,CAR,25,J,Stewart,Rush,11
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,36,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,2nd,10,CAR,36,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,3rd,10,CAR,36,J,Stewart,Rush,10
Tampa Bay Buccaneers 2,2nd,1st,10,CAR,46,C,Newton,Rush,0
Tampa Bay Buccaneers 2,2nd,2nd,10,CAR,46,C,Newton,Pass,0
Tampa Bay Buccaneers 2,2nd,3rd,10,CAR,46,C,Newton,Pass,24
Tampa Bay Buccaneers 2,3rd,1st,15,CAR,32,C,Newton,Pass,0
Tampa Bay Buccaneers 2,3rd,2nd,15,CAR,32,C,Newton,Rush,-2
Tampa Bay Buccaneers 2,3rd,3rd,17,CAR,30,C,Newton,Pass,11
Tampa Bay Buccaneers 2,3rd,4th,6,CAR,41,H,Nakamura,Rush,-4
Tampa Bay Buccaneers 2,3rd,1st,10,CAR,23,C,Newton,Pass,-8
Tampa Bay Buccaneers 2,3rd,2nd,23,CAR,10,C,Newton,Pass,10
Tampa Bay Buccaneers 2,3rd,3rd,13,CAR,20,C,Newton,Pass,10
Tampa Bay Buccaneers 2,3rd,1st,10,CAR,17,D,Williams,Rush,3
Tampa Bay Buccaneers 2,3rd,2nd,7,CAR,20,C,Newton,Pass,6
Tampa Bay Buccaneers 2,3rd,3rd,1,CAR,26,C,Newton,Rush,2
Tampa Bay Buccaneers 2,3rd,1st,10,CAR,28,D,Williams,Rush,5
Tampa Bay Buccaneers 2,3rd,2nd,5,CAR,33,D,Williams,Rush,-1
Tampa Bay Buccaneers 2,3rd,3rd,1,CAR,37,J,Stewart,Rush,-2
Tampa Bay Buccaneers 2,4th,1st,10,CAR,20,C,Newton,Pass,9
Tampa Bay Buccaneers 2,4th,2nd,1,CAR,29,J,Stewart,Rush,-1
Tampa Bay Buccaneers 2,4th,3rd,2,CAR,28,C,Newton,Pass,20
Tampa Bay Buccaneers 2,4th,1st,10,CAR,48,J,Stewart,Rush,6
Tampa Bay Buccaneers 2,4th,2nd,4,TB,46,J,Stewart,Rush,0
Tampa Bay Buccaneers 2,4th,3rd,4,TB,46,C,Newton,Pass,17
Tampa Bay Buccaneers 2,4th,1st,10,TB,29,C,Newton,Pass,29
Tampa Bay Buccaneers 2,4th,1st,10,CAR,20,C,Newton,Pass,11
Tampa Bay Buccaneers 2,4th,1st,10,CAR,31,J,Stewart,Rush,0
Tampa Bay Buccaneers 2,4th,2nd,10,CAR,31,J,Stewart,Rush,-1
Tampa Bay Buccaneers 2,4th,3rd,11,CAR,30,C,Newton,Pass,12
Tampa Bay Buccaneers 2,4th,1st,10,CAR,42,J,Stewart,Rush,0
Tampa Bay Buccaneers 2,4th,2nd,10,CAR,42,C,Newton,Rush,-2
Tampa Bay Buccaneers 2,4th,3rd,12,CAR,40,C,Newton,Rush,11
Tampa Bay Buccaneers 2,4th,1st,10,CAR,20,C,Newton,Rush,-2
Seattle Seahawks,1st,1st,10,CAR,13,D,Williams,Rush,3
Seattle Seahawks,1st,2nd,7,CAR,16,C,Newton,Pass,0
Seattle Seahawks,1st,3rd,7,CAR,16,C,Newton,Pass,0
Seattle Seahawks,1st,1st,10,CAR,19,D,Williams,Rush,3
Seattle Seahawks,1st,2nd,7,CAR,22,J,Stewart,Rush,1
Seattle Seahawks,1st,3rd,6,CAR,23,C,Newton,Pass,0
Seattle Seahawks,1st,1st,10,CAR,5,J,Stewart,Rush,11
Seattle Seahawks,1st,1st,10,CAR,16,C,Newton,Pass,2
Seattle Seahawks,1st,2nd,8,CAR,18,C,Newton,Rush,12
Seattle Seahawks,1st,1st,10,CAR,31,C,Newton,Pass,12
Seattle Seahawks,1st,1st,10,CAR,43,C,Newton,Pass,0
Seattle Seahawks,1st,2nd,10,CAR,43,L,Murphy,Rush,3
Seattle Seahawks,1st,3rd,7,CAR,46,C,Newton,Pass,-4
Seattle Seahawks,2nd,1st,10,CAR,23,C,Newton,Pass,0
Seattle Seahawks,2nd,2nd,10,CAR,23,C,Newton,Pass,0
Seattle Seahawks,2nd,3rd,10,CAR,23,C,Newton,Pass,-13
Seattle Seahawks,2nd,1st,10,CAR,9,C,Newton,Rush,6
Seattle Seahawks,2nd,2nd,4,CAR,15,C,Newton,Pass,0
Seattle Seahawks,2nd,1st,10,CAR,30,C,Newton,Pass,0
Seattle Seahawks,2nd,2nd,10,CAR,30,C,Newton,Pass,21
Seattle Seahawks,2nd,1st,10,SEA,49,C,Newton,Pass,0
Seattle Seahawks,2nd,2nd,10,SEA,49,C,Newton,Pass,0
Seattle Seahawks,2nd,3rd,10,SEA,49,C,Newton,Pass,15
Seattle Seahawks,2nd,1st,10,SEA,34,C,Newton,Rush,13
Seattle Seahawks,2nd,1st,10,SEA,21,C,Newton,Pass,0
Seattle Seahawks,2nd,2nd,10,SEA,21,C,Newton,Pass,0
Seattle Seahawks,2nd,3rd,10,SEA,21,C,Newton,Pass,7
Seattle Seahawks,3rd,1st,10,SEA,37,C,Newton,Pass,0
Seattle Seahawks,3rd,2nd,10,SEA,37,C,Newton,Rush,2
Seattle Seahawks,3rd,3rd,8,SEA,35,C,Newton,Pass,-10
Seattle Seahawks,3rd,1st,10,CAR,20,D,Williams,Rush,4
Seattle Seahawks,3rd,2nd,6,CAR,24,J,Stewart,Rush,2
Seattle Seahawks,3rd,1st,20,CAR,21,C,Newton,Pass,7
Seattle Seahawks,3rd,2nd,13,CAR,28,C,Newton,Pass,0
Seattle Seahawks,3rd,3rd,13,CAR,28,C,Newton,Pass,8
Seattle Seahawks,3rd,1st,10,CAR,20,C,Newton,Pass,0
Seattle Seahawks,3rd,2nd,10,CAR,20,J,Stewart,Rush,2
Seattle Seahawks,4th,1st,10,CAR,20,D,Williams,Rush,2
Seattle Seahawks,4th,2nd,8,CAR,22,M,Tolbert,Rush,3
Seattle Seahawks,4th,3rd,5,CAR,25,C,Newton,Pass,6
Seattle Seahawks,4th,1st,10,CAR,31,C,Newton,Pass,24
Seattle Seahawks,4th,1st,10,SEA,45,C,Newton,Pass,14
Seattle Seahawks,4th,1st,10,SEA,31,C,Newton,Pass,13
Seattle Seahawks,4th,1st,15,SEA,23,C,Newton,Pass,17
Seattle Seahawks,4th,1st,6,SEA,6,C,Newton,Rush,3
Seattle Seahawks,4th,2nd,3,SEA,3,D,Williams,Rush,-3
Seattle Seahawks,4th,3rd,6,SEA,6,C,Newton,Pass,5
Seattle Seahawks,4th,4th,1,SEA,1,C,Newton,Pass,0
Seattle Seahawks,4th,1st,10,CAR,31,C,Newton,Pass,0
Kansas City Chiefs,1st,1st,10,CAR,25,C,Newton,Pass,10
Kansas City Chiefs,1st,1st,10,CAR,35,D,Williams,Rush,6
Kansas City Chiefs,1st,2nd,4,CAR,41,D,Williams,Rush,3
Kansas City Chiefs,1st,3rd,1,CAR,44,M,Tolbert,Rush,9
Kansas City Chiefs,1st,1st,10,KC,47,C,Newton,Pass,0
Kansas City Chiefs,1st,2nd,10,KC,47,C,Newton,Pass,47
Kansas City Chiefs,1st,1st,10,CAR,20,C,Newton,Pass,0
Kansas City Chiefs,1st,2nd,10,CAR,20,M,Tolbert,Rush,6
Kansas City Chiefs,1st,3rd,4,CAR,26,C,Newton,Pass,10
Kansas City Chiefs,1st,1st,10,CAR,36,D,Williams,Rush,2
Kansas City Chiefs,1st,2nd,8,CAR,38,C,Newton,Pass,-3
Kansas City Chiefs,1st,3rd,11,CAR,35,C,Newton,Pass,19
Kansas City Chiefs,1st,1st,10,KC,46,J,Adams,Rush,5
Kansas City Chiefs,2nd,2nd,5,KC,41,D,Williams,Rush,11
Kansas City Chiefs,2nd,1st,10,KC,30,C,Newton,Pass,0
Kansas City Chiefs,2nd,2nd,10,KC,30,C,Newton,Pass,7
Kansas City Chiefs,2nd,3rd,3,KC,23,C,Newton,Pass,23
Kansas City Chiefs,2nd,1st,10,CAR,34,D,Williams,Rush,6
Kansas City Chiefs,2nd,2nd,4,CAR,40,D,Williams,Rush,7
Kansas City Chiefs,2nd,1st,10,CAR,47,C,Newton,Rush,8
Kansas City Chiefs,2nd,2nd,7,50,50,C,Newton,Pass,0
Kansas City Chiefs,2nd,3rd,7,50,50,C,Newton,Rush,4
Kansas City Chiefs,3rd,1st,10,CAR,20,C,Newton,Pass,11
Kansas City Chiefs,3rd,1st,10,CAR,31,D,Williams,Rush,13
Kansas City Chiefs,3rd,1st,10,CAR,44,C,Newton,Pass,0
Kansas City Chiefs,3rd,3rd,6,CAR,48,C,Newton,Pass,0
Kansas City Chiefs,3rd,1st,10,CAR,20,C,Newton,Pass,1
Kansas City Chiefs,3rd,2nd,9,CAR,21,C,Newton,Rush,8
Kansas City Chiefs,3rd,3rd,1,CAR,29,C,Newton,Rush,3
Kansas City Chiefs,3rd,1st,10,CAR,32,C,Newton,Pass,0
Kansas City Chiefs,3rd,2nd,10,CAR,32,C,Newton,Rush,28
Kansas City Chiefs,3rd,1st,10,KC,40,D,Williams,Rush,8
Kansas City Chiefs,4th,2nd,2,KC,32,D,Williams,Rush,4
Kansas City Chiefs,4th,1st,10,KC,28,C,Newton,Pass,0
Kansas City Chiefs,4th,2nd,10,KC,28,C,Newton,Rush,20
Kansas City Chiefs,4th,1st,8,KC,8,C,Newton,Pass,0
Kansas City Chiefs,4th,2nd,8,KC,8,C,Newton,Pass,8
Kansas City Chiefs,4th,1st,10,CAR,17,D,Williams,Rush,6
Kansas City Chiefs,4th,2nd,4,CAR,23,D,Williams,Rush,2
Kansas City Chiefs,4th,3rd,2,CAR,25,C,Newton,Pass,15
Kansas City Chiefs,4th,1st,10,CAR,40,C,Newton,Pass,-9
Kansas City Chiefs,4th,2nd,19,CAR,31,D,Williams,Rush,-1
Kansas City Chiefs,4th,3rd,20,CAR,30,C,Newton,Pass,0
Kansas City Chiefs,4th,1st,10,CAR,19,C,Newton,Pass,-1
Kansas City Chiefs,4th,2nd,11,CAR,18,C,Newton,Pass,7
Kansas City Chiefs,4th,3rd,4,CAR,25,C,Newton,Pass,0
Kansas City Chiefs,4th,1st,10,CAR,14,C,Newton,Pass,14
Kansas City Chiefs,4th,1st,10,CAR,28,C,Newton,Pass,11
Kansas City Chiefs,4th,1st,10,CAR,39,C,Newton,Pass,0
Kansas City Chiefs,4th,2nd,10,CAR,39,C,Newton,Pass,53
Oakland Raiders,1st,1st,10,CAR,20,C,Newton,Pass,4
Oakland Raiders,1st,2nd,14,CAR,16,C,Newton,Pass,14
Oakland Raiders,1st,1st,10,CAR,30,C,Newton,Pass,14
Oakland Raiders,1st,1st,10,CAR,44,M,Tolbert,Rush,5
Oakland Raiders,1st,2nd,5,CAR,49,C,Newton,Pass,-2
Oakland Raiders,1st,3rd,12,CAR,42,C,Newton,Pass,0
Oakland Raiders,1st,1st,10,CAR,12,D,Williams,Rush,-3
Oakland Raiders,1st,2nd,13,CAR,9,C,Newton,Pass,12
Oakland Raiders,1st,3rd,1,CAR,21,M,Tolbert,Rush,7
Oakland Raiders,1st,1st,10,CAR,28,C,Newton,Pass,29
Oakland Raiders,1st,1st,10,OAK,43,C,Newton,Rush,2
Oakland Raiders,1st,1st,20,OAK,37,C,Newton,Rush,-2
Oakland Raiders,1st,2nd,22,OAK,39,C,Newton,Pass,16
Oakland Raiders,1st,3rd,6,OAK,23,C,Newton,Pass,23
Oakland Raiders,2nd,1st,10,CAR,16,D,Williams,Rush,-2
Oakland Raiders,2nd,2nd,12,CAR,14,C,Newton,Pass,7
Oakland Raiders,2nd,3rd,5,CAR,21,C,Newton,Pass,2
Oakland Raiders,2nd,1st,10,CAR,20,C,Newton,Pass,0
Oakland Raiders,2nd,2nd,10,CAR,20,C,Newton,Pass,0
Oakland Raiders,2nd,1st,10,CAR,26,D,Williams,Rush,-1
Oakland Raiders,2nd,2nd,11,CAR,25,C,Newton,Pass,8
Oakland Raiders,2nd,3rd,3,CAR,33,C,Newton,Pass,14
Oakland Raiders,2nd,1st,10,CAR,47,J,Adams,Rush,5
Oakland Raiders,2nd,1st,10,OAK,31,D,Williams,Rush,1
Oakland Raiders,2nd,2nd,9,OAK,30,C,Newton,Pass,0
Oakland Raiders,2nd,3rd,9,OAK,30,C,Newton,Pass,0
Oakland Raiders,2nd,1st,10,OAK,29,C,Newton,Pass,22
Oakland Raiders,2nd,1st,7,OAK,7,C,Newton,Pass,4
Oakland Raiders,2nd,2nd,3,OAK,3,C,Newton,Pass,0
Oakland Raiders,2nd,3rd,3,OAK,3,C,Newton,Pass,3
Oakland Raiders,3rd,1st,10,CAR,8,C,Newton,Pass,0
Oakland Raiders,3rd,2nd,10,CAR,8,C,Newton,Pass,5
Oakland Raiders,3rd,3rd,5,CAR,13,C,Newton,Pass,5
Oakland Raiders,3rd,1st,10,CAR,18,M,Tolbert,Rush,4
Oakland Raiders,3rd,2nd,6,CAR,22,C,Newton,Pass,0
Oakland Raiders,3rd,1st,10,CAR,37,D,Williams,Rush,-1
Oakland Raiders,3rd,2nd,11,CAR,36,D,Williams,Rush,3
Oakland Raiders,3rd,3rd,18,CAR,29,C,Newton,Pass,0
Oakland Raiders,3rd,1st,14,CAR,5,M,Tolbert,Rush,4
Oakland Raiders,3rd,2nd,10,CAR,9,C,Newton,Pass,-2
Oakland Raiders,4th,1st,10,CAR,20,C,Newton,Pass,0
Oakland Raiders,4th,2nd,10,CAR,20,D,Williams,Rush,5
Oakland Raiders,4th,3rd,5,CAR,25,C,Newton,Pass,9
Oakland Raiders,4th,1st,10,CAR,34,D,Williams,Rush,-1
Oakland Raiders,4th,3rd,29,CAR,15,M,Tolbert,Rush,8
Oakland Raiders,4th,1st,10,CAR,24,C,Newton,Rush,4
Oakland Raiders,4th,2nd,6,CAR,28,C,Newton,Rush,19
Oakland Raiders,4th,1st,10,CAR,47,C,Newton,Pass,20
Oakland Raiders,4th,1st,15,OAK,38,D,Williams,Rush,2
Oakland Raiders,4th,2nd,13,OAK,36,C,Newton,Rush,-1
Oakland Raiders,4th,3rd,14,OAK,37,C,Newton,Rush,4
Oakland Raiders,4th,1st,10,OAK,19,C,Newton,Rush,-1
Oakland Raiders,4th,2nd,11,OAK,20,C,Newton,Rush,-1
Oakland Raiders,4th,3rd,12,OAK,21,C,Newton,Rush,-1
New Orleans Saints,1st,1st,10,CAR,20,C,Newton,Pass,27
New Orleans Saints,1st,1st,10,CAR,47,D,Williams,Rush,8
New Orleans Saints,1st,2nd,2,NO,45,D,Williams,Rush,3
New Orleans Saints,1st,1st,10,NO,42,C,Newton,Pass,-9
New Orleans Saints,1st,2nd,19,CAR,49,J,Stewart,Rush,-2
New Orleans Saints,1st,3rd,21,CAR,47,C,Newton,Pass,9
New Orleans Saints,1st,1st,10,CAR,20,C,Newton,Rush,40
New Orleans Saints,1st,1st,10,NO,40,D,Williams,Rush,4
New Orleans Saints,1st,2nd,6,NO,36,C,Newton,Pass,3
New Orleans Saints,2nd,3rd,3,NO,33,C,Newton,Rush,7
New Orleans Saints,2nd,1st,10,NO,26,C,Newton,Pass,3
New Orleans Saints,2nd,2nd,7,NO,23,D,Williams,Rush,10
New Orleans Saints,2nd,1st,10,NO,13,J,Stewart,Rush,8
New Orleans Saints,2nd,2nd,2,NO,5,J,Stewart,Rush,0
New Orleans Saints,2nd,3rd,2,NO,5,C,Newton,Pass,1
New Orleans Saints,2nd,1st,10,CAR,26,C,Newton,Pass,12
New Orleans Saints,2nd,1st,19,CAR,29,C,Newton,Rush,4
New Orleans Saints,2nd,2nd,15,CAR,33,C,Newton,Pass,0
New Orleans Saints,2nd,3rd,15,CAR,33,C,Newton,Pass,35
New Orleans Saints,2nd,1st,10,NO,32,J,Stewart,Rush,4
New Orleans Saints,2nd,2nd,6,NO,28,C,Newton,Pass,11
New Orleans Saints,2nd,1st,10,NO,17,C,Newton,Pass,17
New Orleans Saints,2nd,1st,10,CAR,42,B,LaFell,Rush,25
New Orleans Saints,2nd,1st,10,NO,33,C,Newton,Pass,0
New Orleans Saints,2nd,2nd,10,NO,33,C,Newton,Pass,0
New Orleans Saints,2nd,3rd,10,NO,33,C,Newton,Pass,19
New Orleans Saints,2nd,1st,10,NO,14,J,Stewart,Rush,7
New Orleans Saints,2nd,2nd,3,NO,7,C,Newton,Pass,1
New Orleans Saints,2nd,3rd,2,NO,6,C,Newton,Rush,4
New Orleans Saints,2nd,1st,2,NO,2,M,Tolbert,Rush,2
New Orleans Saints,3rd,1st,10,CAR,20,D,Williams,Rush,2
New Orleans Saints,3rd,2nd,8,CAR,22,C,Newton,Pass,13
New Orleans Saints,3rd,1st,10,CAR,35,J,Stewart,Rush,1
New Orleans Saints,3rd,2nd,9,CAR,36,C,Newton,Pass,0
New Orleans Saints,3rd,3rd,9,CAR,36,C,Newton,Pass,0
New Orleans Saints,3rd,1st,10,CAR,20,C,Newton,Pass,20
New Orleans Saints,3rd,1st,10,CAR,40,C,Newton,Rush,0
New Orleans Saints,3rd,2nd,10,CAR,40,J,Stewart,Rush,16
New Orleans Saints,3rd,1st,10,NO,44,D,Williams,Rush,27
New Orleans Saints,3rd,1st,10,NO,17,D,Williams,Rush,1
New Orleans Saints,3rd,1st,3,NO,3,D,Williams,Rush,3
New Orleans Saints,3rd,1st,10,CAR,3,J,Stewart,Rush,3
New Orleans Saints,3rd,2nd,7,CAR,6,J,Stewart,Rush,3
New Orleans Saints,3rd,3rd,4,CAR,9,C,Newton,Pass,20
New Orleans Saints,3rd,1st,10,CAR,29,J,Stewart,Rush,8
New Orleans Saints,3rd,2nd,2,CAR,37,C,Newton,Rush,-1
New Orleans Saints,3rd,3rd,3,CAR,36,C,Newton,Pass,0
New Orleans Saints,4th,1st,10,CAR,20,C,Newton,Pass,66
New Orleans Saints,4th,1st,10,NO,14,J,Stewart,Rush,3
New Orleans Saints,4th,2nd,7,NO,11,C,Newton,Pass,6
New Orleans Saints,4th,3rd,1,NO,5,D,Williams,Rush,1
New Orleans Saints,4th,1st,4,NO,4,D,Williams,Rush,-1
New Orleans Saints,4th,2nd,5,NO,5,C,Newton,Rush,5
New Orleans Saints,4th,1st,10,CAR,24,D,Williams,Rush,4
New Orleans Saints,4th,2nd,6,CAR,28,D,Williams,Rush,4
New Orleans Saints,4th,3rd,2,CAR,32,M,Tolbert,Rush,1
New Orleans Saints,4th,1st,10,NO,46,D,Williams,Rush,1
New Orleans Saints,4th,2nd,9,NO,45,D,Williams,Rush,2
New Orleans Saints,4th,3rd,7,NO,43,C,Newton,Rush,3
New Orleans Saints,4th,1st,10,NO,41,C,Newton,Rush,-2
